 2003.0 0.0
 2004.0 0.0
 2005.0 0.0
 2006.0 0.0
 2007.0 0.0
 2008.0 0.0
 2009.0 0.0
 2010.0 2.3007
 2011.0 35.3668
 2012.0 39.1515
 2013.0 1323.3994
 2014.0 4073.5085
 2015.0 2559.5406
 2016.0 8734.4751
 2017.0 71324.8305
 2018.0 202202.8753
 2019.0 315174.7041
